customer_id,recency,frequency,monetary,cluster,segment
TP-211302,57,7,3148,3,Champions
TP-211303,22,11,4136,3,Champions
TP-211304,9,9,2266,0,Loyal Customers
TP-214151,101,8,2170,0,Loyal Customers
TP-214152,119,3,296,2,At-Risk
TP-214153,49,6,1469,0,Loyal Customers
TP-214154,105,5,4921,3,Champions
TP-215651,15,8,831,0,Loyal Customers
TP-215652,139,10,1365,0,Loyal Customers
TP-215653,134,8,843,0,Loyal Customers
TP-215654,351,4,953,2,At-Risk
TR-113251,398,2,64,2,At-Risk
TR-113252,169,2,123,2,At-Risk
TR-213251,2,7,2631,0,Loyal Customers
TR-213252,171,6,611,2,At-Risk
TR-213253,253,4,1283,2,At-Risk
TR-213254,194,5,393,2,At-Risk
TS-110851,220,3,135,2,At-Risk
TS-110852,419,1,24,2,At-Risk
TS-110853,236,4,413,2,At-Risk
TS-111601,868,1,22,1,At-Risk
TS-111602,106,4,258,2,At-Risk
TS-112051,308,1,338,2,At-Risk
TS-112052,918,2,58,1,At-Risk
TS-113401,41,1,18,2,At-Risk
TS-113402,406,1,143,2,At-Risk
TS-113403,330,3,203,2,At-Risk
TS-113701,727,4,146,1,At-Risk
TS-113702,19,6,1981,0,Loyal Customers
TS-114301,119,4,296,2,At-Risk
TS-114302,150,3,577,2,At-Risk
TS-115051,288,3,2033,2,At-Risk
TS-115052,377,1,8,2,At-Risk
TS-116101,1324,1,397,1,At-Risk
TS-116102,176,4,159,2,At-Risk
TS-116551,203,1,176,2,At-Risk
TS-116552,205,5,223,2,At-Risk
TS-210851,50,3,276,2,At-Risk
TS-210852,42,5,336,2,At-Risk
TS-210853,269,9,1062,0,Loyal Customers
TS-210854,358,2,5,2,At-Risk
TS-211601,495,5,1917,2,At-Risk
TS-211602,106,6,466,2,At-Risk
TS-211603,9,5,246,2,At-Risk
TS-211604,505,6,591,2,At-Risk
TS-212051,64,11,2232,0,Loyal Customers
TS-212052,27,9,504,0,Loyal Customers
TS-212053,120,5,703,2,At-Risk
TS-212054,199,7,550,0,Loyal Customers
TS-213401,9,9,1133,0,Loyal Customers
TS-213402,71,7,1979,0,Loyal Customers
TS-213403,43,10,1440,0,Loyal Customers
TS-213404,227,5,225,2,At-Risk
TS-213701,70,6,2862,0,Loyal Customers
TS-213702,267,9,2783,0,Loyal Customers
TS-213703,49,6,597,0,Loyal Customers
TS-213704,37,6,8578,3,Champions
TS-214301,49,9,938,0,Loyal Customers
TS-214302,20,5,1456,0,Loyal Customers
TS-214303,48,3,831,2,At-Risk
TS-214304,173,5,2000,0,Loyal Customers
TS-215051,84,10,3032,3,Champions
TS-215052,80,4,2688,0,Loyal Customers
TS-215053,100,7,841,0,Loyal Customers
TS-215054,12,6,1694,0,Loyal Customers
TS-216101,209,6,2973,0,Loyal Customers
TS-216102,21,8,3787,3,Champions
TS-216103,373,9,830,0,Loyal Customers
TS-216104,56,7,1203,0,Loyal Customers
TS-216551,356,6,1341,0,Loyal Customers
TS-216552,282,8,2502,0,Loyal Customers
TS-216553,85,5,619,2,At-Risk
TS-216554,239,5,1361,2,At-Risk
TT-110701,38,2,35,2,At-Risk
TT-112201,6,4,1137,2,At-Risk
TT-112202,292,5,607,2,At-Risk
TT-112651,95,6,2016,0,Loyal Customers
TT-112652,156,3,525,2,At-Risk
TT-114601,362,4,117,2,At-Risk
TT-114602,43,4,771,2,At-Risk
TT-210701,15,9,2419,0,Loyal Customers
TT-210702,358,9,1309,0,Loyal Customers
TT-210703,66,6,801,0,Loyal Customers
TT-210704,32,7,1249,0,Loyal Customers
TT-212201,104,5,2141,0,Loyal Customers
TT-212202,38,5,1050,2,At-Risk
TT-212203,232,4,2060,2,At-Risk
TT-212204,184,8,1160,0,Loyal Customers
TT-212651,3,6,1422,0,Loyal Customers
TT-212652,477,1,180,1,At-Risk
TT-212653,2,10,448,0,Loyal Customers
TT-212654,407,3,439,2,At-Risk
TT-214601,148,6,3396,3,Champions
TT-214602,129,9,4102,3,Champions
TT-214603,62,10,846,0,Loyal Customers
TT-214604,13,7,1381,0,Loyal Customers
TW-110251,777,2,52,1,At-Risk
TW-110252,20,6,198,2,At-Risk
TW-210251,42,7,3359,3,Champions
TW-210252,187,8,858,0,Loyal Customers
TW-210253,687,5,293,1,At-Risk
TW-210254,65,7,897,0,Loyal Customers
TZ-114451,660,2,158,1,At-Risk
TZ-114452,385,2,154,2,At-Risk
TZ-114453,369,3,129,2,At-Risk
TZ-115801,49,3,123,2,At-Risk
TZ-115802,843,2,226,1,At-Risk
TZ-214451,70,9,2239,0,Loyal Customers
TZ-214452,222,4,258,2,At-Risk
TZ-214453,9,15,3370,3,Champions
TZ-215801,246,3,477,2,At-Risk
TZ-215802,288,5,3011,0,Loyal Customers
TZ-215803,52,7,1076,0,Loyal Customers
TZ-215804,36,4,637,2,At-Risk
VB-117451,5,2,220,2,At-Risk
VB-117452,275,2,379,2,At-Risk
VB-217451,13,7,1263,0,Loyal Customers
VB-217452,387,5,1403,2,At-Risk
VB-217453,52,3,1007,2,At-Risk
VB-217454,55,6,1616,0,Loyal Customers
VD-116701,36,2,70,2,At-Risk
VD-116702,1,7,860,0,Loyal Customers
VD-216701,132,6,1359,0,Loyal Customers
VD-216702,37,4,1064,2,At-Risk
VD-216703,58,5,631,2,At-Risk
VD-216704,582,6,2811,0,Loyal Customers
VF-117151,95,2,48,2,At-Risk
VF-117152,997,2,59,1,At-Risk
VF-217151,49,8,3171,3,Champions
VF-217152,107,4,2663,0,Loyal Customers
VF-217153,218,7,1444,0,Loyal Customers
VF-217154,14,5,684,2,At-Risk
VG-117901,161,2,266,2,At-Risk
VG-117902,148,2,42,2,At-Risk
VG-118051,136,2,69,2,At-Risk
VG-118052,624,2,640,1,At-Risk
VG-217901,151,8,887,0,Loyal Customers
VG-217902,111,5,577,2,At-Risk
VG-217903,185,8,3455,3,Champions
VG-217904,155,6,717,2,At-Risk
VG-218051,97,7,3373,3,Champions
VG-218052,5,5,841,2,At-Risk
VG-218053,3,6,272,2,At-Risk
VG-218054,287,5,422,2,At-Risk
VM-116851,14,2,52,2,At-Risk
VM-116852,464,4,209,2,At-Risk
VM-118351,813,2,28,1,At-Risk
VM-118352,9,1,54,2,At-Risk
VM-216851,64,11,3015,3,Champions
VM-216852,230,4,703,2,At-Risk
VM-216853,33,10,899,0,Loyal Customers
VM-216854,55,7,1510,0,Loyal Customers
VM-218351,204,7,514,0,Loyal Customers
VM-218352,112,7,1035,0,Loyal Customers
VM-218353,1185,1,11,1,At-Risk
VM-218354,118,5,113,2,At-Risk
VP-117301,1009,1,60,1,At-Risk
VP-117302,29,3,151,2,At-Risk
VP-117601,237,2,121,2,At-Risk
VP-117602,418,1,770,2,At-Risk
VP-217301,41,11,1349,0,Loyal Customers
VP-217302,155,7,1703,0,Loyal Customers
VP-217303,69,8,1209,0,Loyal Customers
VP-217304,31,3,364,2,At-Risk
VP-217601,77,7,2482,0,Loyal Customers
VP-217602,90,7,5975,3,Champions
VP-217603,98,7,1320,0,Loyal Customers
VP-217604,76,7,2835,0,Loyal Customers
VS-118201,23,3,57,2,At-Risk
VS-118202,192,4,984,2,At-Risk
VS-218201,161,4,2180,2,At-Risk
VS-218202,236,5,1462,2,At-Risk
VS-218203,139,2,147,2,At-Risk
VS-218204,222,4,882,2,At-Risk
VT-117001,31,4,199,2,At-Risk
VT-117002,202,3,624,2,At-Risk
VT-217001,89,13,3441,3,Champions
VT-217002,8,8,868,0,Loyal Customers
VT-217003,358,2,137,2,At-Risk
VT-217004,1001,2,452,1,At-Risk
VW-117751,408,1,196,2,At-Risk
VW-117752,8,4,323,2,At-Risk
VW-217751,35,11,3478,3,Champions
VW-217752,7,4,541,2,At-Risk
VW-217753,75,5,755,2,At-Risk
VW-217754,29,10,4548,3,Champions
WB-118501,115,1,30,2,At-Risk
WB-118502,1310,1,21,1,At-Risk
WB-218501,24,10,1671,0,Loyal Customers
WB-218502,22,8,969,0,Loyal Customers
WB-218503,105,9,3125,3,Champions
WB-218504,21,11,484,0,Loyal Customers
XP-118651,667,2,93,1,At-Risk
XP-118652,161,1,4,2,At-Risk
XP-218651,131,7,2372,0,Loyal Customers
XP-218652,245,4,2053,2,At-Risk
XP-218653,240,5,2982,0,Loyal Customers
XP-218654,44,11,1237,0,Loyal Customers
YC-118951,187,3,97,2,At-Risk
YC-118952,100,1,12,2,At-Risk
YC-218951,474,4,2372,2,At-Risk
YC-218952,44,14,4447,3,Champions
YC-218953,876,4,123,1,At-Risk
YC-218954,5,5,2355,0,Loyal Customers
YS-118801,5,2,190,2,At-Risk
YS-118802,765,4,773,1,At-Risk
YS-218801,234,4,3515,3,Champions
YS-218802,198,6,739,2,At-Risk
YS-218803,126,8,1394,0,Loyal Customers
YS-218804,10,8,3267,3,Champions
ZC-119101,201,1,7,2,At-Risk
ZC-219101,37,7,2316,0,Loyal Customers
ZC-219102,4,11,3895,3,Champions
ZC-219103,55,6,624,0,Loyal Customers
ZC-219104,55,13,3363,3,Champions
ZD-119251,4,3,257,2,At-Risk
ZD-119252,398,6,1486,0,Loyal Customers
ZD-219251,19,5,807,2,At-Risk
ZD-219252,2,7,2907,0,Loyal Customers
ZD-219253,197,3,1550,2,At-Risk
ZD-219254,203,5,174,2,At-Risk
